t,x,y,z, 
5695200,-16521550732.14978,153213106409.51962,0,
5696100,-16560613402.827936,153210105325.6126,0,
5697000,-16599675000.717054,153207094316.96857,0,
5697900,-16638735523.312086,153204073384.01617,0,
5698800,-16677794968.108168,153201042527.18472,0,
5699700,-16716853332.600626,153198001746.9041,0,
5700600,-16755910614.284973,153194951043.6049,0,
5701500,-16794966810.65691,153191890417.71817,0,
5702400,-16834021919.212324,153188819869.67575,0,
5703300,-16873075937.447292,153185739399.91,0,
5704200,-16912128862.85808,153182649008.85394,0,
5705100,-16951180692.94114,153179548696.9412,0,
5706000,-16990231425.193111,153176438464.606,0,
5706900,-17029281057.110826,153173318312.2832,0,
5707800,-17068329586.191303,153170188240.40833,0,
5708700,-17107377009.93175,153167048249.41745,0,
5709600,-17146423325.829561,153163898339.7473,0,
5710500,-17185468531.382324,153160738511.83527,0,
5711400,-17224512624.08782,153157568766.11926,0,
5712300,-17263555601.444004,153154389103.03787,0,
5713200,-17302597460.949036,153151199523.0303,0,
5714100,-17341638200.101257,153148000026.53638,0,
5715000,-17380677816.399204,153144790613.99652,0,
5715900,-17419716307.341602,153141571285.85178,0,
5716800,-17458753670.427364,153138342042.54382,0,
5717700,-17497789903.155594,153135102884.51495,0,
5718600,-17536825003.02559,153131853812.20807,0,
5719500,-17575858967.536835,153128594826.0667,0,
5720400,-17614891794.189007,153125325926.53503,0,
5721300,-17653923480.481976,153122047114.0578,0,
5722200,-17692954023.9158,153118758389.08038,0,
5723100,-17731983421.990723,153115459752.04877,0,
5724000,-17771011672.20719,153112151203.40958,0,
5724900,-17810038772.065838,153108832743.61005,0,
5725800,-17849064719.067486,153105504373.09802,0,
5726700,-17888089510.713154,153102166092.322,0,
5727600,-17927113144.504047,153098817901.73105,0,
5728500,-17966135617.941566,153095459801.7749,0,
5729400,-18005156928.527306,153092091792.90387,0,
5730300,-18044177073.76305,153088713875.56888,0,
5731200,-18083196051.150776,153085326050.2215,0,
5732100,-18122213858.192654,153081928317.31387,0,
5733000,-18161230492.39105,153078520677.2988,0,
5733900,-18200245951.248516,153075103130.6297,0,
5734800,-18239260232.267803,153071675677.7606,0,
5735700,-18278273332.951855,153068238319.14612,0,
5736600,-18317285250.803806,153064791055.24155,0,
5737500,-18356295983.326984,153061333886.50275,0,
5738400,-18395305528.024914,153057866813.3862,0,
5739300,-18434313882.40131,153054389836.349,0,
5740200,-18473321043.960083,153050902955.84888,0,
5741100,-18512327010.205338,153047406172.34418,0,
5742000,-18551331778.641373,153043899486.29385,0,
5742900,-18590335346.772682,153040382898.15747,0,
5743800,-18629337712.103954,153036856408.3952,0,
5744700,-18668338872.14007,153033320017.46786,0,
5745600,-18707338824.386112,153029773725.83688,0,
5746500,-18746337566.347347,153026217533.96426,0,
5747400,-18785335095.529243,153022651442.31265,0,
5748300,-18824331409.437466,153019075451.34534,0,
5749200,-18863326505.577873,153015489561.52618,0,
5750100,-18902320381.45652,153011893773.3197,0,
5751000,-18941313034.579655,153008288087.19098,0,
5751900,-18980304462.45372,153004672503.60574,0,
5752800,-19019294662.585358,153001047023.03033,0,
5753700,-19058283632.481407,152997411645.9317,0,
5754600,-19097271369.6489,152993766372.7774,0,
5755500,-19136257871.595066,152990111204.03564,0,
5756400,-19175243135.82733,152986446140.1752,0,
5757300,-19214227159.85332,152982771181.6655,0,
5758200,-19253209941.180855,152979086328.97656,0,
5759100,-19292191477.317947,152975391582.57904,0,
5760000,-19331171765.772816,152971686942.94418,0,
5760900,-19370150804.05387,152967972410.54385,0,
5761800,-19409128589.66972,152964247985.85056,0,
5762700,-19448105120.12917,152960513669.33737,0,
5763600,-19487080392.941223,152956769461.47803,0,
5764500,-19526054405.61508,152953015362.74683,0,
5765400,-19565027155.660145,152949251373.6187,0,
5766300,-19603998640.58601,152945477494.56924,0,
5767200,-19642968857.902473,152941693726.0746,0,
5768100,-19681937805.11953,152937900068.6115,0,
5769000,-19720905479.74737,152934096522.6574,0,
5769900,-19759871879.296394,152930283088.69028,0,
5770800,-19798837001.277187,152926459767.18875,0,
5771700,-19837800843.20054,152922626558.63205,0,
5772600,-19876763402.57744,152918783463.50003,0,
5773500,-19915724676.919075,152914930482.27316,0,
5774400,-19954684663.736835,152911067615.4325,0,
5775300,-19993643360.542305,152907194863.45972,0,
5776200,-20032600764.84727,152903312226.83713,0,
5777100,-20071556874.16372,152899419706.04764,0,
5778000,-20110511686.003834,152895517301.57477,0,
5778900,-20149465197.88,152891605013.90265,0,
5779800,-20188417407.30481,152887682843.51602,0,
5780700,-20227368311.791046,152883750790.90024,0,
5781600,-20266317908.851696,152879808856.5413,0,
5782500,-20305266195.99995,152875857040.92575,0,
5783400,-20344213170.749195,152871895344.5408,0,
5784300,-20383158830.61302,152867923767.87427,0,
5785200,-20422103173.10522,152863942311.41455,0,
5786100,-20461046195.739784,152859950975.6507,0,
5787000,-20499987896.030907,152855949761.07233,0,
5787900,-20538928271.49298,152851938668.1697,0,
5788800,-20577867319.640606,152847917697.4337,0,
5789700,-20616805037.98858,152843886849.35574,0,
5790600,-20655741424.0519,152839846124.42798,0,
5791500,-20694676475.34577,152835795523.14307,0,
5792400,-20733610189.3856,152831735045.99432,0,
5793300,-20772542563.686993,152827664693.47568,0,
5794200,-20811473595.76576,152823584466.08167,0,
5795100,-20850403283.13791,152819494364.3074,0,
5796000,-20889331623.31966,152815394388.64865,0,
5796900,-20928258613.82743,152811284539.60178,0,
5797800,-20967184252.17784,152807164817.66376,0,
5798700,-21006108535.887714,152803035223.33215,0,
5799600,-21045031462.47408,152798895757.10516,0,
5800500,-21083953029.454166,152794746419.4816,0,
5801400,-21122873234.34541,152790587210.96088,0,
5802300,-21161792074.665447,152786418132.04303,0,
5803200,-21200709547.93212,152782239183.22867,0,
5804100,-21239625651.66348,152778050365.01904,0,
5805000,-21278540383.37777,152773851677.91602,0,
5805900,-21317453740.59345,152769643122.42203,0,
5806800,-21356365720.829178,152765424699.04016,0,
5807700,-21395276321.60382,152761196408.2741,0,
5808600,-21434185540.436443,152756958250.62814,0,
5809500,-21473093374.84632,152752710226.60718,0,
5810400,-21511999822.352932,152748452336.7167,0,
5811300,-21550904880.47596,152744184581.46286,0,
5812200,-21589808546.735294,152739906961.35236,0,
5813100,-21628710818.65103,152735619476.89255,0,
5814000,-21667611693.74347,152731322128.59137,0,
5814900,-21706511169.533115,152727014916.9574,0,
5815800,-21745409243.54068,152722697842.4998,0,
5816700,-21784305913.287083,152718370905.7283,0,
5817600,-21823201176.293446,152714034107.15332,0,
5818500,-21862095030.0811,152709687447.28583,0,
5819400,-21900987472.171585,152705330926.63742,0,
5820300,-21939878500.086643,152700964545.7203,0,
5821200,-21978768111.348225,152696588305.0473,0,
5822100,-22017656303.478485,152692202205.13184,0,
5823000,-22056543073.99979,152687806246.48795,0,
5823900,-22095428420.43471,152683400429.63025,0,
5824800,-22134312340.306026,152678984755.074,0,
5825700,-22173194831.13672,152674559223.33505,0,
5826600,-22212075890.44998,152670123834.92987,0,
5827500,-22250955515.76922,152665678590.37552,0,
5828400,-22289833704.61804,152661223490.18967,0,
5829300,-22328710454.520256,152656758534.8906,0,
5830200,-22367585762.999897,152652283724.9972,0,
5831100,-22406459627.581196,152647799061.02896,0,
5832000,-22445332045.788593,152643304543.506,0,
5832900,-22484203015.14674,152638800172.94904,0,
5833800,-22523072533.180496,152634285949.87936,0,
5834700,-22561940597.41493,152629761874.8189,0,
5835600,-22600807205.375313,152625227948.29022,0,
5836500,-22639672354.587135,152620684170.81644,0,
5837400,-22678536042.57609,152616130542.9213,0,
5838300,-22717398266.868084,152611567065.12915,0,
5839200,-22756259024.989227,152606993737.96497,0,
5840100,-22795118314.465847,152602410561.95428,0,
5841000,-22833976132.824474,152597817537.6233,0,
5841900,-22872832477.591854,152593214665.49875,0,
5842800,-22911687346.294937,152588601946.10806,0,
5843700,-22950540736.460888,152583979379.97922,0,
5844600,-22989392645.61708,152579346967.6408,0,
5845500,-23028243071.2911,152574704709.62204,0,
5846400,-23067092011.01074,152570052606.4527,0,
5847300,-23105939462.304005,152565390658.6632,0,
5848200,-23144785422.699116,152560718866.78458,0,
5849100,-23183629889.7245,152556037231.34842,0,
5850000,-23222472860.90879,152551345752.88696,0,
5850900,-23261314333.78084,152546644431.93304,0,
5851800,-23300154305.869713,152541933269.0201,0,
5852700,-23338992774.704678,152537212264.6822,0,
5853600,-23377829737.81522,152532481419.45392,0,
5854500,-23416665192.731037,152527740733.87057,0,
5855400,-23455499136.98204,152522990208.46802,0,
5856300,-23494331568.09835,152518229843.78268,0,
5857200,-23533162483.6103,152513459640.35165,0,
5858100,-23571991881.04843,152508679598.7126,0,
5859000,-23610819757.94351,152503889719.40375,0,
5859900,-23649646111.8265,152499090002.96402,0,
5860800,-23688470940.22859,152494280449.9329,0,
5861700,-23727294240.68117,152489461060.85046,0,
5862600,-23766116010.71586,152484631836.25742,0,
5863500,-23804936247.86447,152479792776.69504,0,
5864400,-23843754949.659046,152474943882.70523,0,
5865300,-23882572113.631832,152470085154.8305,0,
5866200,-23921387737.315296,152465216593.61395,0,
5867100,-23960201818.242115,152460338199.59927,0,
5868000,-23999014353.94518,152455449973.3308,0,
5868900,-24037825341.957592,152450551915.35345,0,
5869800,-24076634779.812675,152445644026.21274,0,
5870700,-24115442665.043964,152440726306.45477,0,
5871600,-24154248995.185207,152435798756.62628,0,
5872500,-24193053767.770367,152430861377.2746,0,
5873400,-24231856980.33362,152425914168.94766,0,
5874300,-24270658630.409355,152420957132.194,0,
5875200,-24309458715.532185,152415990267.56274,0,
5876100,-24348257233.23693,152411013575.60364,0,
5877000,-24387054181.05863,152406027056.86703,0,
5877900,-24425849556.532543,152401030711.90387,0,
5878800,-24464643357.194134,152396024541.2657,0,
5879700,-24503435580.579086,152391008545.50464,0,
5880600,-24542226224.223305,152385982725.1735,0,
5881500,-24581015285.662907,152380947080.8256,0,
5882400,-24619802762.434223,152375901613.0149,0,
5883300,-24658588652.073803,152370846322.29593,0,
5884200,-24697372952.118412,152365781209.22388,0,
5885100,-24736155660.105034,152360706274.3545,0,
5886000,-24774936773.570866,152355621518.24414,0,
5886900,-24813716290.053326,152350526941.4498,0,
5887800,-24852494207.090046,152345422544.52902,0,
5888700,-24891270522.218876,152340308328.03998,0,
5889600,-24930045232.977882,152335184292.5414,0,
5890500,-24968818336.90535,152330050438.5927,0,
5891400,-25007589831.53978,152324906766.75385,0,
5892300,-25046359714.41989,152319753277.5854,0,
5893200,-25085127983.084625,152314589971.6485,0,
5894100,-25123894635.073135,152309416849.50494,0,
5895000,-25162659667.924793,152304233911.7171,0,
5895900,-25201423079.17919,152299041158.84796,0,
5896800,-25240184866.37614,152293838591.4611,0,
5897700,-25278945027.055668,152288626210.12067,0,
5898600,-25317703558.758022,152283404015.39145,0,
5899500,-25356460459.02367,152278172007.8388,0,
5900400,-25395215725.393295,152272930188.02872,0,
5901300,-25433969355.4078,152267678556.52777,0,
5902200,-25472721346.608307,152262417113.90314,0,
5903100,-25511471696.53616,152257145860.7226,0,
5904000,-25550220402.732918,152251864797.5545,0,
5904900,-25588967462.740364,152246573924.96786,0,
5905800,-25627712874.1005,152241273243.53223,0,
5906700,-25666456634.35554,152235962753.81778,0,
5907600,-25705198741.04793,152230642456.3953,0,
5908500,-25743939191.720333,152225312351.83615,0,
5909400,-25782677983.915627,152219972440.7123,0,
5910300,-25821415115.17691,152214622723.59634,0,
5911200,-25860150583.04751,152209263201.0614,0,
5912100,-25898884385.07096,152203893873.68127,0,
5913000,-25937616518.791035,152198514742.03033,0,
5913900,-25976346981.751713,152193125806.68353,0,
5914800,-26015075771.4972,152187727068.21643,0,
5915700,-26053802885.571922,152182318527.2052,0,
5916600,-26092528321.520527,152176900184.2266,0,
5917500,-26131252076.887882,152171472039.85797,0,
5918400,-26169974149.219078,152166034094.6773,0,
5919300,-26208694536.05943,152160586349.26315,0,
5920200,-26247413234.954468,152155128804.19464,0,
5921100,-26286130243.44995,152149661460.05154,0,
5922000,-26324845559.091858,152144184317.4142,0,
5922900,-26363559179.426388,152138697376.8636,0,
5923800,-26402271101.999966,152133200638.9812,0,
5924700,-26440981324.359238,152127694104.3492,0,
5925600,-26479689844.05107,152122177773.55035,0,
5926500,-26518396658.622555,152116651647.16797,0,
5927400,-26557101765.621002,152111115725.78598,0,
5928300,-26595805162.593952,152105570009.98892,0,
5929200,-26634506847.089165,152100014500.36194,0,
5930100,-26673206816.654625,152094449197.49075,0,
5931000,-26711905068.83854,152088874101.9617,0,
5931900,-26750601601.18934,152083289214.3617,0,
5932800,-26789296411.255676,152077694535.27826,0,
5933700,-26827989496.58643,152072090065.2995,0,
5934600,-26866680854.7307,152066475805.01413,0,
5935500,-26905370483.23782,152060851755.01144,0,
5936400,-26944058379.657333,152055217915.88135,0,
5937300,-26982744541.53902,152049574288.21436,0,
5938200,-27021428966.43288,152043920872.60156,0,
5939100,-27060111651.889137,152038257669.63464,0,
5940000,-27098792595.45824,152032584679.90588,0,
5940900,-27137471794.690865,152026901904.00818,0,
5941800,-27176149247.13791,152021209342.535,0,
5942700,-27214824950.3505,152015506996.08044,0,
5943600,-27253498901.879982,152009794865.23917,0,
5944500,-27292171099.277935,152004072950.60645,0,
5945400,-27330841540.09616,151998341252.77814,0,
5946300,-27369510221.886684,151992599772.3507,0,
5947200,-27408177142.20176,151986848509.9212,0,
5948100,-27446842298.593864,151981087466.08728,0,
5949000,-27485505688.615704,151975316641.44717,0,
5949900,-27524167309.82021,151969536036.59973,0,
5950800,-27562827159.76054,151963745652.14438,0,
5951700,-27601485235.990078,151957945488.68115,0,
5952600,-27640141536.062435,151952135546.81067,0,
5953500,-27678796057.531452,151946315827.13416,0,
5954400,-27717448797.95119,151940486330.25342,0,
5955300,-27756099754.875946,151934647056.77084,0,
5956200,-27794748925.860237,151928798007.28946,0,
5957100,-27833396308.45881,151922939182.41284,0,
5958000,-27872041900.226635,151917070582.74518,0,
5958900,-27910685698.718918,151911192208.89127,0,
5959800,-27949327701.49109,151905304061.45648,0,
5960700,-27987967906.098804,151899406141.04678,0,
5961600,-28026606310.09795,151893498448.26874,0,
5962500,-28065242911.04464,151887580983.72952,0,
5963400,-28103877706.495216,151881653748.03687,0,
5964300,-28142510694.00625,151875716741.79913,0,
5965200,-28181141871.134537,151869769965.62524,0,
5966100,-28219771235.437107,151863813420.12476,0,
5967000,-28258398784.47122,151857847105.90778,0,
5967900,-28297024515.794353,151851871023.58502,0,
5968800,-28335648426.96423,151845885173.76782,0,
5969700,-28374270515.53879,151839889557.06808,0,
5970600,-28412890779.07621,151833884174.0983,0,
5971500,-28451509215.134888,151827869025.47156,0,
5972400,-28490125821.27346,151821844111.80154,0,
5973300,-28528740595.05079,151815809433.7025,0,
5974200,-28567353534.025967,151809764991.78934,0,
5975100,-28605964635.758316,151803710786.6775,0,
5976000,-28644573897.80739,151797646818.98303,0,
5976900,-28683181317.732967,151791573089.3226,0,
5977800,-28721786893.095066,151785489598.31342,0,
5978700,-28760390621.453926,151779396346.5733,0,
5979600,-28798992500.37002,151773293334.7207,0,
5980500,-28837592527.40406,151767180563.37463,0,
5981400,-28876190700.116978,151761058033.1547,0,
5982300,-28914787016.069942,151754925744.6811,0,
5983200,-28953381472.824352,151748783698.5746,0,
5984100,-28991974067.941837,151742631895.45657,0,
5985000,-29030564798.98426,151736470335.94904,0,
5985900,-29069153663.513714,151730299020.67453,0,
5986800,-29107740659.09252,151724117950.2562,0,
5987700,-29146325783.28324,151717927125.31778,0,
5988600,-29184909033.648663,151711726546.4836,0,
5989500,-29223490407.751804,151705516214.37863,0,
5990400,-29262069903.155922,151699296129.62836,0,
5991300,-29300647517.4245,151693066292.8589,0,
5992200,-29339223248.121258,151686826704.69693,0,
5993100,-29377797092.810146,151680577365.76978,0,
5994000,-29416369049.05535,151674318276.7053,0,
5994900,-29454939114.421288,151668049438.13196,0,
5995800,-29493507286.472607,151661770850.67883,0,
5996700,-29532073562.77419,151655482514.97556,0,
5997600,-29570637940.89115,151649184431.65237,0,
5998500,-29609200418.388844,151642876601.34012,0,
5999400,-29647760992.83285,151636559024.6702,0,
6000300,-29686319661.788994,151630231702.27463,0,
6001200,-29724876422.82332,151623894634.786,0,
6002100,-29763431273.502113,151617547822.83752,0,
6003000,-29801984211.391895,151611191267.06293,0,
6003900,-29840535234.05942,151604824968.0966,0,
6004800,-29879084339.07168,151598448926.5735,0,
6005700,-29917631523.995888,151592063143.12915,0,
6006600,-29956176786.39951,151585667618.39972,0,
6007500,-29994720123.850235,151579262353.0219,0,
6008400,-30033261533.91599,151572847347.63306,0,
6009300,-30071801014.164936,151566422602.87103,0,
6010200,-30110338562.165474,151559988119.37433,0,
6011100,-30148874175.486233,151553543897.78204,0,
6012000,-30187407851.696083,151547089938.73383,0,
6012900,-30225939588.36413,151540626242.86993,0,
6013800,-30264469383.059708,151534152810.8312,0,
6014700,-30302997233.352398,151527669643.2591,0,
6015600,-30341523136.812008,151521176740.7956,0,
6016500,-30380047091.008587,151514674104.0833,0,
6017400,-30418569093.512417,151508161733.76544,0,
6018300,-30457089141.89402,151501639630.48578,0,
6019200,-30495607233.72415,151495107794.8887,0,
6020100,-30534123366.573803,151488566227.61917,0,
6021000,-30572637538.014206,151482014929.32272,0,
6021900,-30611149745.61683,151475453900.64548,0,
6022800,-30649659986.953373,151468883142.23416,0,
6023700,-30688168259.59578,151462302654.73608,0,
6024600,-30726674561.116226,151455712438.79913,0,
6025500,-30765178889.08713,151449112495.0718,0,
6026400,-30803681241.081146,151442502824.2032,0,
6027300,-30842181614.67116,151435883426.8429,0,
6028200,-30880680007.43031,151429254303.6412,0,
6029100,-30919176416.931953,151422615455.24893,0,
6030000,-30957670840.7497,151415966882.3175,0,
6030900,-30996163276.45739,151409308585.4989,0,
6031800,-31034653721.62911,151402640565.4457,0,
6032700,-31073142173.839172,151395962822.81113,0,
6033600,-31111628630.662144,151389275358.2489,0,
6034500,-31150113089.672817,151382578172.4134,0,
6035400,-31188595548.446228,151375871265.95953,0,
6036300,-31227076004.55765,151369154639.54285,0,
6037200,-31265554455.582603,151362428293.81943,0,
6038100,-31304030899.096836,151355692229.44595,0,
6039000,-31342505332.676342,151348946447.0797,0,
6039900,-31380977753.897354,151342190947.37857,0,
6040800,-31419448160.336346,151335425731.00098,0,
6041700,-31457916549.570026,151328650798.60596,0,
6042600,-31496382919.17535,151321866150.85312,0,
6043500,-31534847266.729507,151315071788.40268,0,
6044400,-31573309589.80993,151308267711.91544,0,
6045300,-31611769885.99429,151301453922.05276,0,
6046200,-31650228152.8605,151294630419.47662,0,
6047100,-31688684387.986713,151287797204.84955,0,
6048000,-31727138588.951324,151280954278.83466,0,
6048900,-31765590753.332966,151274101642.09567,0,
6049800,-31804040878.710514,151267239295.29688,0,
6050700,-31842488962.663086,151260367239.10315,0,
6051600,-31880935002.77004,151253485474.17996,0,
6052500,-31919378996.610973,151246594001.19336,0,
6053400,-31957820941.76573,151239692820.81,0,
6054300,-31996260835.814396,151232781933.69708,0,
6055200,-32034698676.337288,151225861340.5224,0,
6056100,-32073134460.914974,151218931041.95435,0,
6057000,-32111568187.12826,151211991038.6619,0,
6057900,-32149999852.5582,151205041331.3146,0,
6058800,-32188429454.786083,151198081920.5826,0,
6059700,-32226856991.393444,151191112807.13663,0,
6060600,-32265282459.96206,151184133991.64795,0,
6061500,-32303705858.073948,151177145474.78845,0,
6062400,-32342127183.311375,151170147257.23062,0,
6063300,-32380546433.256844,151163139339.6475,0,
6064200,-32418963605.493103,151156121722.7127,0,
6065100,-32457378697.60314,151149094407.1005,0,
6066000,-32495791707.170197,151142057393.48566,0,
6066900,-32534202631.777744,151135010682.54358,0,
6067800,-32572611469.009506,151127954274.95023,0,
6068700,-32611018216.449448,151120888171.38214,0,
6069600,-32649422871.681778,151113812372.51645,0,
6070500,-32687825432.29095,151106726879.03085,0,
6071400,-32726225895.86166,151099631691.60367,0,
6072300,-32764624259.978848,151092526810.91376,0,
6073200,-32803020522.2277,151085412237.6406,0,
6074100,-32841414680.193645,151078287972.4642,0,
6075000,-32879806731.46236,151071154016.06522,0,
6075900,-32918196673.619762,151064010369.12485,0,
6076800,-32956584504.252014,151056857032.32486,0,
6077700,-32994970220.945526,151049694006.34763,0,
6078600,-33033353821.286953,151042521291.8761,0,
6079500,-33071735302.863194,151035338889.5938,0,
6080400,-33110114663.26139,151028146800.18488,0,
6081300,-33148491900.068935,151020945024.33398,0,
6082200,-33186867010.873463,151013733562.7264,0,
6083100,-33225239993.26285,151006512416.048,0,
6084000,-33263610844.82523,150999281584.9852,0,
6084900,-33301979563.148968,150992041070.225,0,
6085800,-33340346145.822685,150984790872.45502,0,
6086700,-33378710590.43525,150977530992.36343,0,
6087600,-33417072894.57577,150970261430.639,0,
6088500,-33455433055.833607,150962982187.97107,0,
6089400,-33493791071.798363,150955693265.04953,0,
6090300,-33532146940.05989,150948394662.56488,0,
6091200,-33570500658.208286,150941086381.20822,0,
6092100,-33608852223.833897,150933768421.6712,0,
6093000,-33647201634.527313,150926440784.64606,0,
6093900,-33685548887.879375,150919103470.8256,0,
6094800,-33723893981.48117,150911756480.90323,0,
6095700,-33762236912.92403,150904399815.57294,0,
6096600,-33800577679.799538,150897033475.52927,0,
6097500,-33838916279.699524,150889657461.46735,0,
6098400,-33877252710.216064,150882271774.0829,0,
6099300,-33915586968.941486,150874876414.0722,0,
6100200,-33953919053.46836,150867471382.13217,0,
6101100,-33992248961.38951,150860056678.96024,0,
6102000,-34030576690.298008,150852632305.25443,0,
6102900,-34068902237.78717,150845198261.71335,0,
6103800,-34107225601.450565,150837754549.0362,0,
6104700,-34145546778.882008,150830301167.92273,0,
6105600,-34183865767.675564,150822838119.0733,0,
6106500,-34222182565.42555,150815365403.18884,0,
6107400,-34260497169.726524,150807883020.97083,0,
6108300,-34298809578.1733,150800390973.12134,0,
6109200,-34337119788.360943,150792889260.34305,0,
6110100,-34375427797.88476,150785377883.33917,0,
6111000,-34413733604.34031,150777856842.81354,0,
6111900,-34452037205.32341,150770326139.47052,0,
6112800,-34490338598.43012,150762785774.0151,0,
6113700,-34528637781.25675,150755235747.15283,0,
6114600,-34566934751.399864,150747676059.58984,0,
6115500,-34605229506.45627,150740106712.03284,0,
6116400,-34643522044.023026,150732527705.1891,0,
6117300,-34681812361.69745,150724939039.76645,0,
6118200,-34720100457.0771,150717340716.47336,0,
6119100,-34758386327.759796,150709732736.01883,0,
6120000,-34796669971.3436,150702115099.11243,0,
6120900,-34834951385.42682,150694487806.46432,0,
6121800,-34873230567.608025,150686850858.78528,0,
6122700,-34911507515.48604,150679204256.7866,0,
6123600,-34949782226.65993,150671548001.18015,0,
6124500,-34988054698.72901,150663882092.67844,0,
6125400,-35026324929.29286,150656206531.9945,0,
6126300,-35064592915.95131,150648521319.84198,0,
6127200,-35102858656.30443,150640826456.93506,0,
6128100,-35141122147.952545,150633121943.9885,0,
6129000,-35179383388.49624,150625407781.71765,0,
6129900,-35217642375.53635,150617683970.83847,0,
6130800,-35255899106.67395,150609950512.06744,0,
6131700,-35294153579.51039,150602207406.12164,0,
6132600,-35332405791.647255,150594454653.71872,0,
6133500,-35370655740.686386,150586692255.5769,0,
6134400,-35408903424.22988,150578920212.415,0,
6135300,-35447148839.88009,150571138524.95242,0,
6136200,-35485391985.23962,150563347193.9091,0,
6137100,-35523632857.911316,150555546220.00552,0,
6138000,-35561871455.4983,150547735603.96283,0,
6138900,-35600107775.60393,150539915346.5027,0,
6139800,-35638341815.83182,150532085448.34735,0,
6140700,-35676573573.78584,150524245910.21967,0,
6141600,-35714803047.07012,150516396732.84302,0,
6142500,-35753030233.28903,150508537916.9414,0,
6143400,-35791255130.04721,150500669463.23938,0,
6144300,-35829477734.94955,150492791372.46207,0,
6145200,-35867698045.60118,150484903645.33517,0,
6146100,-35905916059.607506,150477006282.58496,0,
6147000,-35944131774.57417,150469099284.9383,0,
6147900,-35982345188.107086,150461182653.1226,0,
6148800,-36020556297.81241,150453256387.86584,0,
6149700,-36058765101.296555,150445320489.89664,0,
6150600,-36096971596.16619,150437374959.9441,0,
6151500,-36135175780.028244,150429419798.73795,0,
6152400,-36173377650.4899,150421455007.00848,0,
6153300,-36211577205.15859,150413480585.48657,0,
6154200,-36249774441.64201,150405496534.90363,0,
6155100,-36287969357.54811,150397502855.99167,0,
6156000,-36326161950.48509,150389499549.48328,0,
6156900,-36364352218.06142,150381486616.1116,0,
6157800,-36402540157.8858,150373464056.61038,0,
6158700,-36440725767.56722,150365431871.71393,0,
6159600,-36478909044.714905,150357390062.1571,0,
6160500,-36517089986.93834,150349338628.67535,0,
6161400,-36555268591.84727,150341277572.0047,0,
6162300,-36593444857.05169,150333206892.88174,0,
6163200,-36631618780.16186,150325126592.04364,0,
6164100,-36669790358.788284,150317036670.22812,0,
6165000,-36707959590.54174,150308937128.1735,0,
6165900,-36746126473.03326,150300827966.61865,0,
6166800,-36784291003.874115,150292709186.30304,0,
6167700,-36822453180.67586,150284580787.96667,0,
6168600,-36860613001.050285,150276442772.35016,0,
6169500,-36898770462.60946,150268295140.19464,0,
6170400,-36936925562.9657,150260137892.24188,0,
6171300,-36975078299.731575,150251971029.2342,0,
6172200,-37013228670.51992,150243794551.91443,0,
6173100,-37051376672.943825,150235608461.02606,0,
6174000,-37089522304.61664,150227412757.3131,0,
6174900,-37127665563.15197,150219207441.52017,0,
6175800,-37165806446.16369,150210992514.3924,0,
6176700,-37203944951.265915,150202767976.6755,0,
6177600,-37242081076.07304,150194533829.1158,0,
6178500,-37280214818.19969,150186290072.4602,0,
6179400,-37318346175.26079,150178036707.45612,0,
6180300,-37356475144.87148,150169773734.85156,0,
6181200,-37394601724.6472,150161501155.39514,0,
6182100,-37432725912.20362,150153218969.836,0,
6183000,-37470847705.156685,150144927178.92386,0,
6183900,-37508967101.12259,150136625783.40903,0,
6184800,-37547084097.7178,150128314784.04236,0,
6185700,-37585198692.55903,150119994181.57532,0,
6186600,-37623310883.26327,150111663976.7599,0,
6187500,-37661420667.447754,150103324170.34866,0,
6188400,-37699528042.72999,150094974763.0948,0,
6189300,-37737633006.72773,150086615755.75195,0,
6190200,-37775735557.059,150078247149.07446,0,
6191100,-37813835691.34208,150069868943.81717,0,
6192000,-37851933407.19552,150061481140.73547,0,
6192900,-37890028702.23812,150053083740.5854,0,
6193800,-37928121574.08895,150044676744.12347,0,
6194700,-37966212020.36733,150036260152.10684,0,
6195600,-38004300038.692856,150027833965.29318,0,
6196500,-38042385626.68537,150019398184.44077,0,
6197400,-38080468781.96499,150010952810.30844,0,
6198300,-38118549502.152084,150002497843.6556,0,
6199200,-38156627784.867294,149994033285.24225,0,
6200100,-38194703627.731514,149985559135.8289,0,
6201000,-38232777028.365906,149977075396.17664,0,
6201900,-38270847984.39189,149968582067.04715,0,
6202800,-38308916493.43115,149960079149.20267,0,
6203700,-38346982553.10564,149951566643.406,0,
6204600,-38385046161.03755,149943044550.42056,0,
6205500,-38423107314.84937,149934512871.01028,0,
6206400,-38461166012.16383,149925971605.93967,0,
6207300,-38499222250.60393,149917420755.9738,0,
6208200,-38537276027.792915,149908860321.8783,0,
6209100,-38575327341.354324,149900290304.4194,0,
6210000,-38613376188.91194,149891710704.3639,0,
6210900,-38651422568.08982,149883121522.47913,0,
6211800,-38689466476.512276,149874522759.53302,0,
6212700,-38727507911.80388,149865914416.29404,0,
6213600,-38765546871.58948,149857296493.53122,0,
6214500,-38803583353.49418,149848668992.0142,0,
6215400,-38841617355.14335,149840031912.51312,0,
6216300,-38879648874.16262,149831385255.79877,0,
6217200,-38917677908.177895,149822729022.64246,0,
6218100,-38955704454.81534,149814063213.81607,0,
6219000,-38993728511.70138,149805387830.09204,0,
